C:\Users\IBM-201\Documents\GitHub\SKCS_GUI_AUTO\SenkoMicro-SKCS-GUI - auto\OneWire_GUI_CurrentSensor_v3\CurrentSensorV3\bin\Release\SL620TrimTest-1-17-05-17-08-12-33.csv
ID,read before write,read after write,read after trim,read after power cycle 1,read after power cycle 2,,read after power cycle 3
0,pass,pass,pass,passpasspass
1,pass,pass,pass,passpasspass
2,pass,pass,pass,passpasspass
3,pass,fail,fail,failfailfail
