
10/27/2017 4:00:49 PM
SC780-50U
IP = 40A
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,00,0.019,2.493,0.189,2.639,0.019,2.623,0.019,2.552,1.412,2.593,0.019,2.568,0.309,2.547,0.019,2.594,
25,01,0.018,2.492,0.192,2.638,0.019,2.624,0.018,2.551,1.413,2.593,0.019,2.567,0.311,2.546,0.020,2.595,
25,02,0.018,2.492,0.194,2.638,0.019,2.623,0.018,2.551,1.412,2.593,0.019,2.568,0.313,2.546,0.021,2.595,
25,03,0.018,2.492,0.197,2.638,0.019,2.623,0.018,2.551,1.415,2.592,0.018,2.566,0.315,2.546,0.023,2.594,
25,04,0.018,2.492,0.197,2.637,0.018,2.623,0.018,2.551,1.416,2.592,0.018,2.567,0.318,2.546,0.027,2.595,
25,05,0.018,2.493,0.199,2.638,0.019,2.622,0.018,2.551,1.417,2.592,0.018,2.567,0.320,2.547,0.029,2.594,
25,06,0.018,2.492,0.201,2.638,0.019,2.624,0.019,2.552,1.419,2.592,0.019,2.568,0.322,2.546,0.032,2.595,
25,07,0.018,2.493,0.203,2.638,0.019,2.622,0.018,2.552,1.420,2.592,0.018,2.567,0.325,2.547,0.036,2.594,
