








10/25/2017 10:48:15 PM
SC810-20-30U
IP = 10A
Temp,TC,VIP-0,V0A-0,VIP-1,V0A-1,VIP-2,V0A-2,VIP-3,V0A-3,VIP-4,V0A-4,VIP-5,V0A-5,VIP-6,V0A-6,VIP-7,V0A-7,VIP-8,V0A-8,VIP-9,V0A-9,VIP-10,V0A-10,VIP-11,V0A-11,VIP-12,V0A-12,VIP-13,V0A-13,VIP-14,V0A-14,VIP-15,V0A-15,
25,00,1.798,0.521,1.778,0.520,1.797,0.537,1.767,0.501,2.289,0.532,2.276,0.521,2.265,0.511,2.259,0.503,
25,02,1.795,0.521,1.774,0.520,1.794,0.537,1.763,0.500,2.285,0.532,2.272,0.522,2.259,0.513,2.255,0.503,
25,04,1.791,0.520,1.771,0.519,1.792,0.536,1.761,0.501,2.282,0.532,2.268,0.522,2.255,0.512,2.250,0.503,
25,06,1.788,0.521,1.768,0.519,1.788,0.536,1.758,0.501,2.278,0.532,2.262,0.521,2.251,0.512,2.246,0.504,
